Age, Income
37, $121600
80, $27500
63, $16700
30, $3600
70, $72300
44, -$4500
87, $838000
80, $41300
57, $248000
60, $43400
66, $70700
35, $35100
93, $29700
40, $41500
74, $14700
53, $76900
91, $144900
43, $54600
60, $61500
23, $82300
56, $116800
37, $39200
32, $147600
29, $53000
53, $809500
30, $36700
85, $73900
30, $98200
23, $7400
59, $56600
79, $39500
72, $36500
44, $74700
63, $91400
84, $36500
71, $20800
64, $146700
51, $84300
50, $41800
47, $138500
60, $84600
41, $47900
28, $31000
53, $75900
53, $732700
78, $41400
30, $11900
46, $15300
70, $52200
38, $11900
82, $85700
51, $45800
52, $13400
44, $85900
57, $59300
29, $43500
53, $88100
62, $72100
56, $57700
59, $20200
50, $69300
80, $54100
30, $97400
33, $125100
78, $43800
57, $74300
42, $84000
25, $32500
49, $19300
70, $40100
42, $22700
39, $84800
50, $11300
52, $35500
53, $98900
61, $46800
30, $50900
72, $52100
21, $38000
49, $59400
70, $112700
71, $22900
67, $55700
83, $53300
66, $31900
64, $10000
87, $51600
85, $38700
78, $211400
81, $79900
57, $8100
52, $88000
47, $39000
28, $28400
47, $79400
69, $64900
39, $60000
41, $131500
93, $15800
28, $8300
57, $37300
51, $93000
19, $47200
55, $105500
75, $36700
42, $17700
32, $64400
53, $4400
31, $102500
48, $35900
36, $36400
25, $18600
66, $53600
29, $29700
54, $98700
46, $41900
51, $96300
54, $55300
43, $54800
60, $9400
43, $59500
85, $20800
83, $37500
43, $836600
64, $117300
43, $19600
30, $82400
28, $146100
25, $31200
65, $106500
74, $13900
89, $58300
45, -$2700
66, $16300
31, $181200
74, $52900
65, $85000
67, $23200
77, $146100
67, $27700
35, $7700
38, $140600
63, $24300
59, $148200
62, $11100
59, $28600
46, $72900
28, $81100
45, $131900
58, $110300
70, $29800
32, $188700
38, $45800
59, $66100
87, $70900
39, $136700
30, $93800
40, $73400
23, $4100
66, $122100
57, $149600
53, $21700
65, $105300
67, $137600
34, $138800
34, $62700
69, $42600
40, $74400
69, $22200
55, $79200
42, $12800
54, $57100
67, $52400
38, $25300
36, $56200
65, $6200
67, $45000
74, $22200
68, $70000
48, $37200
26, $113200
53, $46000
30, $71000
62, $44900
19, $32100
45, $133100
67, $49400
42, $36600
81, $60000
65, $61100
47, $72900
66, $97000
42, $65700
42, $95400
37, $24400
52, $42000
49, $64700
61, $20200
50, $51500
49, $165900
39, $28800
28, $96700
85, $31600
68, $147200
60, $13300
48, $48800
67, $53200
20, $39000
81, $38500
51, $138900
54, $73600
32, $40100
34, $77900
64, $46200
38, $113300
59, $51000
57, $78300
35, $123700
70, $70000
53, $31300
41, $81200
87, $39900
58, $21900
64, $38100
67, $82800
69, $23200
38, $6000
20, $16700
37, $31100
43, $45500
58, $52500
80, $5700
23, $7700
71, $61400
59, $8400
58, $78700
31, $46600
61, $72500
84, $49300
65, $78200
67, $59000
46, $60200
21, $25700
62, $45700
66, $88000
56, $968400
46, $975700
68, $21500
67, $25000
67, $21600
66, $55300
59, $793800
62, $59700
17, $35900
85, $76700
67, $73700
60, $11100
80, $44300
52, $74300
75, -$4700
43, $74900
50, $93200
41, $38800
34, $18200
73, $33400
42, $51700
58, $454000
38, $86900
43, $94800
53, $9700
56, $13000
85, $64800
31, $80200
66, $88100
60, $76300
49, $50600
64, $41100
36, $68000
49, $42000
61, $77300
28, $934800
83, $47800
43, $12800
81, $20400
26, $59800
71, $63800
43, $82300
30, $52600
58, $60900
50, $37000
21, $35300
56, $59900
25, $97900
57, $30100
75, $892500
46, $56900
63, $50900
54, $52600
56, $35300
49, $88600
69, $21000
46, $26200
47, $93300
57, $137700
56, $63400
67, $20100
52, $53600
61, $54500
50, $11200
64, $91800
73, $33900
59, $45600
52, $135400
24, $13100
52, $55500
57, $32100
70, $26800
80, $26600
68, $45900
56, $707400
60, $98900
52, $82700
65, $91000
24, -$500
31, $101200
66, $50600
32, $95100
84, $12900
64, $6800
68, $58900
56, $17900
51, $122200
47, $36700
67, $21000
33, $30800
53, $41100
28, $98800
44, $782900
70, $61300
66, $38400
45, $100400
73, $59700
40, $132900
38, $139900
72, $64900
51, $464600
93, $53400
49, $117500
42, $46400
56, $12800
45, $66100
66, $90300
39, $44500
21, $38500
85, $27500
72, $2700
56, $83000
39, $95900
61, $626100
39, $46200
44, $81500
69, $31900
89, $47400
85, $14100
67, $5200
62, $48800
35, $58100
49, $75500
43, $27000
35, $35000
61, $60400
33, $28100
73, $35800
56, $54600
50, $86700
72, $25300
38, $28900
61, $24000
31, $66000
46, $25900
80, $21800
52, $19700
81, $17800
54, $97600
68, $39600
74, $68900
67, $45400
77, $21700
65, $53500
25, $117500
47, $53100
32, $49600
47, $106700
59, $28400
55, $70500
30, $100600
79, $29600
54, $707000
91, $13500
57, $27300
53, $920000
60, $58700
24, $54100
75, $58400
61, $84300
45, $869800
32, $23300
81, $140300
31, $53900
22, -$2300
40, $65700
56, $62300
41, $28900
53, $80600
34, $59500
80, $47900
61, $138800
40, $101400
76, $12500
51, $84900
75, $74000
20, $18200
26, $24900
36, $44000
51, $52900
55, $35600
56, $674600
46, $76700
53, $129600
42, $764600
68, $8900
28, $149500
24, $0
32, $140200
38, $599000
33, $86000
26, $35300
57, $32900
65, $5500
58, $36100
50, $614000
36, $67800
54, $7900
48, $118400
30, $437300
26, $69000
37, $93600
56, $49700
36, $21300
38, $104900
67, $28600
36, $330800
87, $19000
25, $149100
47, $924800
72, $38100
32, $600
63, $4700
29, $85700
35, $39000
24, $28800
51, -$2400
66, $143800
28, $66900
45, $33900
69, $67700
46, $17000
25, $29500
49, $90700
63, $600
25, $16000
24, $138800
45, $17400
69, $87500
30, $96400
41, $40900
33, $26100
58, $832900
75, $13000
32, $92500
67, $69600
42, $784400
26, $9500
39, $148700
34, $95200
87, $25600
89, $37300
22, $300
60, $50000
33, $75700
33, $921500
39, $30400
69, $7600
38, $692200
22, -$2300
73, $17400
33, $42400
49, $55000
34, $59100
70, $56600
34, $5300
31, $90200
87, $99200
24, $67700
24, $333800
61, $32500
30, $125800
33, $84600
55, -$3800
49, $559200
53, $132800
55, $56200
68, $14800
30, $14000
63, $37800
49, $268400
73, $12000
57, $206700
74, $19800
46, $122800
25, $3800
54, $714300
48, $813900
36, $93200
34, $400
50, $55900
43, $125500
52, $69000
83, $32200
66, $35000
26, $66300
52, $104400
40, $849000
62, $65600
62, $676500
28, $85300
28, $76300
59, $3000
42, $423200
43, $46400
29, $71900
63, $78600
27, -$1700
48, $58300
57, $6300
57, $11200
45, $96600
32, $518300
45, $48600
41, $43600
23, $20000
51, $27800
48, $85100
25, $59800
80, $62800
31, $50500
73, $7800
33, $51800
29, $87600
28, $24900
24, -$800
39, $458100
54, $946300
32, $825300
61, $468200
44, $76500
37, $739500
60, $7200
53, $34200
28, $640100
60, $610600
28, $84700
60, $54400
34, $49200
59, $418300
42, $649500
28, $93900
42, $39700
37, $13700
45, $34100
38, $995900
42, $960500
42, $32300
33, $15300
59, $102200
29, $63900
26, $111300
41, $132800
23, $123700
34, $146300
64, $43000
32, $77200
34, $768700
52, $168400
40, -$1100
39, $34300
23, $18300
27, $36700
31, $126200
28, $53100
31, $15200
48, $9400
26, -$2600
39, -$2300
43, $18600
26, $71400
63, $84900
40, $10200
85, $5900
50, $452600
28, $77300
57, $652400
43, $17700
36, $782200
37, $852500
35, $114200
29, $82800
29, $750600
26, $2300
62, $47700
69, $20000
28, $124200
39, $36400
68, $11200
25, $34600
87, $31400
80, $217600
22, $14700
31, $123800
38, $480800
43, $127800
24, $36200
44, $83800
58, $766500
81, -$4700
66, $110900
55, $120100
47, $782800
40, $547800
62, $96100
28, $32600
66, $53700
43, $595700
28, $69600
42, $20600
26, $28900
43, $91800
26, $66100
49, $82200
28, $104000
24, $294400
30, $136200
32, $8900
70, $21400
85, $41100
36, $925100
85, $23200
74, $92600
60, $19000
66, $19200
35, $114100
46, $56000
57, $148500
34, $76800
60, $62800
63, $122500
28, $57100
26, $36200
51, -$1100
49, $77100
21, $23400
40, $30600
58, $88200
82, $76800
50, $808500
33, $62000
58, $32100
84, $90400
47, $11700
39, $104000
60, $33900
30, $39900
44, $149000
44, $96700
61, $50600
37, $80700
30, $102400
41, $646100
63, $24200
42, $62600
53, $20900
67, $17200
30, $38900
24, $26100
61, $907700
32, $49400
48, $89600
35, $193200
43, $139900
80, $91400
77, $832900
57, $148800
24, $26000
30, $77500
34, $523300
46, $9400
25, $32000
75, $137700
52, $21000
54, $43700
44, $32600
45, $45300
59, $56100
63, $17900
69, $19100
27, $72000
58, $71500
43, $634800
29, $69100
69, $726900
56, $115100
42, $641100
64, $501100
59, $54000
61, $23700
25, $11400
43, $523900
40, $108700
31, $61600
68, $21000
46, $42100
28, $55400
38, $109800
71, $53500
52, $36900
66, $135200
76, $7200
47, $600400
33, $30300
42, $624800
46, -$4700
38, $138700
71, $451800
50, $840600
31, $82300
49, $972000
55, $8900
48, $7900
33, $73000
57, $35800
26, $95700
69, $6600
35, $22100
58, $118100
17, $142600
21, $6600
59, $85100
57, -$700
56, -$2500
65, $8300
20, $39800
59, $11000
30, $119300
58, $3600
30, $123700
25, $44600
66, $138900
24, $134600
64, $93300
25, $7000
53, -$1300
48, $39500
58, $54400
68, $427400
37, $93300
66, $106700
73, $44800
35, $89000
65, $751200
66, $57500
54, $15200
68, $8700
23, $239700
25, $234200
43, $126100
21, -$2600
43, $37500
64, $86400
23, $2000
64, $83800
58, $28200
38, $87100
37, $78300
75, $37200
24, $84300
55, $2100
22, $5100
46, $29400
56, $753800
79, $36400
43, $54500
77, $22100
38, $11100
25, $10200
32, $130800
81, $76500
59, $496800
57, $17600
36, $870000
29, $245400
33, $95000
71, $204900
31, $579800
85, $171200
27, $34900
55, $11900
40, $10000
28, $7000
29, $27200
25, $29100
85, $10900
65, $54500
33, $50500
81, $30100
39, $62700
23, $23600
46, $61000
33, $7000
33, $895900
46, $92500
36, $38200
55, $949600
49, $638600
28, $80100
34, $59800
84, $13200
36, $651200
45, $353200
28, $62600
25, -$900
54, $412800
29, $48800
37, $90600
28, $233300
65, $3900
24, $68100
33, $108400
22, $20800
25, -$1000
66, $8200
59, $7900
62, $73000
62, $44700
33, $506900
46, $82800
69, $84400
72, $12900
44, $74800
33, $79700
25, $33500
36, -$1400
53, $60900
35, $11700
62, $146700
49, $12200
33, $388200
28, $80200
48, $258800
33, $837200
52, $29400
48, $34000
34, $105700
37, $500
56, $27800
39, $48600
30, $20300
28, $62500
23, $18900
52, $6800
53, $979900
22, $27100
30, $127100
68, $68300
74, $38400
27, $657800
58, $7800
38, $76800
34, $62100
34, $100200
37, $50300
32, $617200
32, $125500
22, $14700
37, $43900
58, $6500
27, $74700
68, $677000
33, $32300
25, $38900
30, $33300
63, $418100
20, $0
50, $43400
71, $48000
58, -$3800
36, $488200
32, $345200
41, $14100
75, $19800
30, $744700
23, $47900
43, -$4600
26, $75800
49, $846800
56, $98100
31, $49500
55, $36100
47, $6800
31, $100
30, $25000
28, $28500
61, $856300
41, $17800
34, $52000
28, $41200
75, $359000
65, $29500
45, $52400
63, $45100
48, $729000
45, $85300
72, $13700
31, $57200
28, $101200
34, $24300
28, $42200
67, $618500
42, $99800
57, $560600
31, $34500
70, $32900
61, $16100
82, $33300
36, $82500
29, $10000
22, $7400
66, $139100
60, $67600
45, $33600
41, $54400
32, $43400
61, $37700
52, $94900
30, $39000
60, $16700
29, $75400
34, $76500
40, $21300
34, $807200
65, $91700
46, $35500
63, $31700
63, $32300
31, $61500
45, $105500
28, $57200
69, $7200
34, $566000
61, $71300
40, $749400
65, $47900
85, $6300
58, $578100
42, $133600
77, $42800
61, $22600
23, $116100
34, $830500
31, $88800
18, $27500
27, -$3700
65, $405200
33, $31500
47, $79200
29, $50900
47, $146800
73, $56500
55, $73200
53, $75100
50, $451500
41, $363400
30, -$4400
46, $27600
77, $37100
43, $133300
35, $159500
43, $72500
31, $56300
46, $45500
39, $130400
20, $54200
38, $133200
51, $94200
23, $45500
33, $247800
40, $42600
87, $22500
53, $59600
27, $131400
23, $48900
78, $85100
80, $27200
50, $716400
22, $600
45, $11600
52, $19200
33, $37500
61, $644300
43, $9000
56, $8900
74, $60000
35, $12700
49, $903200
45, $70800
53, $1400
24, $46800
28, $22200
22, $9100
27, $62300
24, $35900
29, $39000
54, $101400
35, $63200
36, $122600
78, $63700
39, $375600
37, $52300
26, $91300
51, $138800
34, $71300
57, $11300
34, $448200
47, $853400
35, $61100
60, $739800
66, $10300
36, $67900
39, $28400
24, $400
80, $54400
33, -$2200
71, $56300
62, $663300
38, $103000
43, $842900
56, $31400
56, $135900
70, $50700
23, -$3700
72, $37900
57, $644200
26, $39500
27, $38800
24, $48500
62, $728600
65, $48900
74, $139800
36, $84500
40, $998400
77, $957000
28, $94900
76, $102200
65, $712600
64, $87900
24, $5200
32, $51700
60, $33400
48, $101000
30, $92700
15, $221400
31, $768400
31, $41600
27, $67200
54, $36900
58, $13300
44, -$1300
31, $69300
33, $71800
30, $146400
73, $112600
45, $921800
32, $97400
69, $68500
44, $56900
78, $61400
44, $71400
35, $99900
74, $28600
29, $50500
32, $114400
26, $14600
59, $53000
80, $99200
45, $6700
29, $90200
56, $97400
21, $400
56, $8800
54, $44300
67, $56400
23, $9600
72, $8000
30, $7100
80, $36900
74, $30200
64, $733700
27, $104700
33, $965700
63, $145400
55, $827300
44, $14100
49, $17100
87, $22600
45, $111400
30, $53300
51, $39500
38, $318300
28, $43200
34, $121900
41, $46400
38, $266700
33, $7000
50, $693500
47, $118100
33, $16500
72, $398100
39, $11500
65, $69400
73, $90400
36, $94100
35, $58700
87, $11900
47, $289000
46, $988300
22, $7400
43, $38500
34, $296700
24, $15400
35, $2300
60, -$2700
45, $98600
74, $23000
28, $81500
75, $56000
36, $70300
26, $29400
53, $518800
52, $143400
47, $669300
30, $31000
28, $2400
47, $6500
28, $101100
41, $27400
57, $47700
38, $735700
52, $73200
60, $41200
37, $37300
45, $9100
24, $4700
27, $32500
57, $8400
68, $142700
58, $10100
69, $996700
51, $51800
33, $133400
30, $66700
67, $691700
67, $56200
62, $114300
32, $99100
51, $990700
64, $930400
67, $24300
54, $48100
46, $136600
31, $97500
39, $879900
34, $90100
84, -$3700
28, $73800
43, $49000
82, $56200
29, $90500
62, $734800
27, -$5000
29, $514100
61, $169100
81, $32300
33, $8800
28, $6200
61, $58800
56, $72100
33, $86300
80, $69800
42, $41800
27, $500
38, $105900
30, $88600
85, $2300
44, $722100
35, $11800
29, $3700
52, $97600
37, $37700
39, $40700
75, $99000
62, $73600
27, $79400
64, $128600
29, $168500
44, $901900
35, $135100
58, $20100
70, $38400
31, $91200
25, $200
27, $515500
72, $18700
87, -$3200
37, $23500
53, $2600
26, $54400
58, $120000
44, $59900
35, -$2600
26, $104400
23, $30100
29, $87500
63, $8200
49, $95300
66, $786200
71, $30500
26, -$500
28, $905600
24, $14900
45, $20800
28, $20400
23, $17100
24, $88500
49, $3000
53, $422400
30, $615400
51, $6200
65, $655700
27, $36000
48, $196000
31, $509900
93, $22300
66, $33600
64, $5900
34, $17200
42, $50100
48, $92100
38, $973300
68, $34000
37, -$600
67, $24100
37, $868600
65, $51600
50, $50000
59, $24500
29, $29200
50, $34000
25, $64500
51, $362800
24, $60200
44, $19200
27, $22800
54, $23800
62, $33200
54, $131600
68, $70100
87, $39900
64, $70600
30, $31600
64, $14300
30, $83500
81, $26100
60, $79800
30, $25500
80, $11000
55, $995700
30, $7100
48, $25500
41, $13900
75, $3000
52, $8500
29, $79700
35, -$1400
25, -$4500
38, $235000
36, $362000
56, $16500
57, -$3500
77, $9000
70, $12400
50, $122800
71, $73000
56, $109200
27, $21200
65, $36900
75, $974500
78, $28200
51, $70400
58, $68000
59, $12600
43, $67000
42, $114600
50, $35400
75, $26100
80, $41400
38, $66500
65, $14100
38, $73700
83, $22400
74, $29000
55, $10500
81, $23300
60, $41800
46, $54700
57, $21900
28, $43300
26, $34300
49, $47700
87, $12600
68, $5200
21, $37400
47, $27400
28, $127800
33, $64700
55, $67800
33, $20700
57, $112800
37, $20300
91, $36200
81, $44500
87, $16800
33, $82200
64, $13000
28, $95500
56, $111600
37, $86600
26, $5100
38, $24100
24, $59000
54, $26700
30, $1000
48, $27000
64, $631900
71, $13400
41, $60500
74, $26800
18, $25100
57, $91000
44, $14600
65, $113300
35, $32400
53, $6900
30, $77000
54, $28100
42, $135000
64, $10200
33, $69200
84, $30300
71, $119400
33, $20500
59, $124300
42, $139200
70, $41200
46, $88300
35, $23200
45, $84000
74, $24700
53, $42600
87, $17400
61, $46200
81, $24800
54, $86100
68, $44900
46, $33200
46, $11300
26, $131500
63, $25300
54, $25200
51, $44300
36, $26500
25, $12300
63, $24100
63, $26900
72, $139000
62, $92600
87, $145800
40, $70000
60, $40600
48, $63400
63, $56500
32, $23900
40, $64300
49, $144200
43, $47600
33, $10300
80, $14000
52, $5100
63, $34600
49, $132900
56, $416600
66, $27800
24, $21600
54, $41500
54, $7600
83, $23200
59, $66900
44, $127900
21, $11100
60, $36400
24, $34900
62, $48400
61, $112800
54, $65800
57, $88400
37, $47600
35, $41000
55, $41400
72, $69300
85, $21100
44, $39900
33, $60600
72, $47700
50, $92200
31, $59200
28, $73300
52, $22800
45, $14000
54, $136900
68, $96500
70, $94800
34, $30400
33, $87700
39, $34900
34, $54900
37, $7700
39, $29600
44, $12000
36, $19600
39, $28400
59, $67600
82, $7100
66, $37800
72, $77500
40, $34800
78, $28200
34, $54100
66, $675700
26, $146200
89, $6200
23, $34700
72, $30300
50, $50200
35, $951800
44, $45500
27, $14700
79, $7800
61, $41200
57, $5500
28, $30800
44, $66800
52, $35400
68, $30800
44, $79600
55, $47000
47, $51300
29, $76800
39, $30800
24, $22300
75, $129900
60, $96500
57, $91400
51, $17900
29, $103800
56, $13700
51, $30000
87, $18500
60, $110900
68, $19300
67, $24100
61, $36000
22, $31700
66, $13200
49, $88500
45, $41400
57, $47000
29, $71700
80, $29100
65, $9000
66, $143100
73, $57800
46, $48400
42, $42000
49, $50700
23, $29700
28, $30600
37, -$3600
62, $81700
28, $55100
38, $53000
52, $57200
62, $87900
24, $67400
27, $85700
49, $72100
26, $8900
29, $54900
45, $58600
35, $46800
59, -$1400
59, $100
59, $24300
38, $133900
63, $66000
37, $79800
43, $38100
50, $60300
30, $73200
40, $12100
60, $26300
28, $19800
39, $304600
23, $37700
40, $35600
36, $32800
29, $39500
69, $40000
60, $13800
49, $74700
21, $75600
66, $7600
54, $44200
45, $33500
46, $40300
89, $20400
53, $47500
33, $30000
35, $48700
85, $13900
64, $26300
38, $24100
58, $7100
20, $30500
62, $61300
43, $39100
73, $56200
65, $25000
75, $13100
56, $50300
71, $38200
66, $54400
63, $61500
69, $34000
87, $64300
93, $13300
37, $74500
46, $714300
75, $5100
43, $37500
89, $71600
71, $27800
71, $5600
68, $65000
24, -$3200
55, $139900
51, $111100
32, $55700
65, $74400
32, $13300
81, $14600
68, $20100
30, $24500
22, $25500
42, $30700
49, -$1100
63, $33300
65, $26100
32, $31500
30, $49600
52, $1300
66, $46500
42, $877700
48, $114800
82, $16300
39, $85900
33, $16800
49, -$300
50, $23000
65, $22300
64, $22500
51, $66300
57, $74900
55, $10900
72, $30400
27, $31400
46, $33900
29, $22200
37, $59600
30, $71200
53, $39300
46, $43500
76, $30200
87, $240600
68, $51800
66, $27800
26, $143200
56, $69400
42, $65700
21, $5900
73, $34300
55, $714900
53, $35400
64, $29000
54, $63400
59, $56300
47, $36200
45, $29900
82, $90800
35, $31200
84, $29400
63, $88000
51, $19000
26, $18600
52, $93600
54, $19300
52, $91800
44, $22900
52, $56200
59, $14600
46, $13600
32, $50100
64, $144400
37, $61300
47, $101500
20, $3100
46, $118000
42, $55500
52, $49700
53, $58400
66, $99200
39, $94700
36, $623900
80, $54000
21, $16100
56, $549500
59, $964900
69, $106100
71, $28300
23, $8700
45, $37400
84, $48000
74, $10700
89, $33300
45, $8800
87, $68300
63, $143700
70, $149400
44, $131000
53, $13900
53, $40900
23, $23600
39, $885300
55, $38800
52, $451700
23, $7100
56, $26800
66, $61400
45, $31100
32, $30300
36, $31900
34, $112100
21, $26500
24, $77300
67, $58500
40, $32800
51, $717100
48, $70800
73, $33600
